Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
"Gambia, The",GMB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.6628550798194,..,..,..,..,..,..,..,..,..,..,..,..,..,72.1672355404925,69.959740760294,71.6330577764596,81.1051769495428,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,GEO,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2585.26322365681,2079.0525031535,1776.76782599774,1548.32338987192,968.724436919519,799.841424627747,834.024051923337,755.825921116123,716.23291223716,669.329201056867,703.721808300984,640.301237578073,639.419230542049,684.582168444451,707.986576155871,727.880733966112,781.24765645959,865.592807341047,780.719453473334,811.531979051069,824.543038190295,943.543902326697,993.739933288172,1048.34105681303,1180.27275264329,..,..,..,..,..,..,..
Germany,DEU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1952.58863227169,1994.32463287995,2124.84853926032,2281.28992832207,2341.14631341369,2378.33973189429,2387.68487506532,2388.41234673301,2561.52258496013,2772.01092927064,3860.86493635627,3895.26472554782,4017.3373851604,4240.06186174623,4158.27162572196,3984.9742392469,4314.581637401,4336.08740419981,4483.88084693122,4685.29672767255,4562.29597278663,4399.49982340429,4257.86440735867,4268.04891217242,4447.31663526041,4598.13849473629,4589.15365580296,4616.39706207303,4629.17766609112,4514.70470646174,4421.36453086788,4302.89117530285,4190.98422047326,4122.69573982757,4088.79812984419,4119.68894801371,4246.55319132624,4203.35736659763,4177.29412931179,4079.93334441166,4094.0603595302,4209.79608663882,4108.40129887204,4084.50334562012,4114.38992751247,4086.50340728713,4204.65468948158,3985.81195485319,4036.83078099396,3790.50115157318,3997.07942080976,3869.81622904859,3876.94810409338,3939.52956270835,3779.46192078536,3817.54941455461,..,..,..,..,..,..
Ghana,GHA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,333.928955705777,343.409818801167,354.429617070618,362.41311760329,366.481052471143,359.101589110637,373.970908242286,366.211515953567,361.806473442059,363.9141861081,370.936952863459,370.620685686215,305.108322483814,316.3150784654,340.451454388848,343.771845595681,361.928674697302,344.127900336179,360.540969744539,358.148979027939,360.029354207436,362.265381616517,368.897871179026,373.311772714804,380.349238259326,383.38195942575,390.662850256606,402.835318907463,408.253899336123,325.557074203077,319.717806345308,310.103892173098,286.292810689846,279.103396675719,269.78207487006,280.168194754587,273.054552558171,266.119704129617,280.976377297319,298.912404365944,311.430297010211,329.158353673928,336.467934154704,331.827127643944,..,..,..,..,..,..,..
Gibraltar,GIB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,1017.8922329093,834.054440772664,957.075901136325,948.638158335006,1039.55159337369,904.138639451274,871.046711658065,837.480148226575,1136.91502054885,1079.852334708,896.227677078456,1066.90686241498,1131.13530748618,1104.04999317033,1245.54903776886,1495.36018696728,1702.78903620251,1975.03771773419,1899.51005584678,1973.89275789907,2607.76678956618,3181.56289002912,3233.08926080893,3737.35360950883,3655.60513106525,3688.12564722126,3771.15358454632,3903.85707129738,3993.25165432746,4113.41333933915,4141.46943424883,4139.29650746176,4170.93623295245,4435.5906468266,4544.09728493167,4697.15739078396,4678.88676768882,4757.84927018171,5123.91990942137,5150.69227333631,4996.66746012854,5107.21183846908,5456.16430224966,5812.28132597996,..,..,..,..,..,..,..
Greece,GRC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,289.057068014127,322.490578169932,350.101257860667,367.811430340375,433.559342308126,478.755856643244,547.197001596652,607.702155943146,652.081596976924,725.525615416076,872.783727970343,984.042076150522,1134.78649348358,1322.76394246847,1256.34873469402,1298.2043634136,1386.10046636156,1469.54942907429,1525.44353586267,1597.92592533633,1553.78161587679,1505.27938659828,1537.27769706215,1599.0702196803,1652.72998113038,1766.76615362934,1673.81804723146,1791.83338591354,1902.91445148408,2093.11434523303,2102.67768529553,2094.6215026521,2129.89451643759,2090.7623645907,2138.25195316773,2147.13647870846,2206.10389487972,2282.13703465979,2389.79315254528,2390.08286610533,2506.6399477022,2578.11210543197,2597.7482892623,2666.45363728453,2711.46678988431,2753.05120068472,2742.62996079439,2734.75583458456,2745.49345851777,2649.66120066261,2482.11011603727,2407.76273606811,2403.23047211089,2128.01066937973,2123.89789112844,2182.07109345882,..,..,..,..,..,..
Greenland,GRL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,440.935107133959,..,..,..,..,..,..,..,..,..,..,..,..,..,709.179077300519,754.839572703472,771.884350759496,770.086420809446,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,489.217314484156,492.672210692309,502.798684843439,504.950369517709,543.481803008929,568.397553868966,589.32079273725,589.833248475027,610.925958495856,550.387019751983,521.636964435669,499.029831777842,469.307217271227,482.471329670426,478.179064169434,446.589053736613,458.998114119191,464.400453356285,469.022637419167,487.41071246056,487.88004148518,501.255598380353,487.016295905295,500.592576534328,517.205568386472,518.986248571929,530.395995240056,563.330697437991,604.311808299792,607.495529890565,605.505002920845,596.539803439682,606.747108052027,611.736235017081,602.385936307275,599.532971627894,631.567653287074,593.720684002874,668.796352049508,714.910222082715,750.609079011384,749.044543673626,800.652234272298,863.568934549633,..,..,..,..,..,..,..
Guinea,GIN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guinea-Bissau,GNB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.5275243139044,..,..,..,..,..,..,..,..,..,..,..,..,..,65.4743234066138,64.687333402234,65.3318640923009,67.3021405622917,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,514.0357806879,..,..,..,..,..,..,..,..,..,..,..,..,..,642.317599904524,663.400146886174,669.94044229468,669.813001606212,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Haiti,HTI,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,316.233058485341,320.387221556337,323.150880581463,330.882817302688,336.513974682849,350.058372725212,353.530986613783,361.117094311272,367.476500343195,369.113132234956,300.341204707755,304.148083752508,305.670864497869,301.44659471037,296.948451818802,225.988830502936,228.099085898801,231.127654581338,230.79407720338,221.723621271357,217.087678939561,221.095292008693,209.607993047286,188.948949517765,218.632065635149,246.420326722209,255.016828501451,250.712199131954,249.640524722114,237.517252884696,238.5875632056,263.78055294473,249.205515258916,252.870815142385,370.42076654687,375.305518030165,387.009159022914,385.84388026003,385.378880646202,381.591280930009,389.086385381849,397.257436940794,394.023386181201,393.674684261751,..,..,..,..,..,..,..
Honduras,HND,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,496.453875362966,492.894769165005,496.888828411662,489.74763381161,488.361856267752,492.731022455166,505.59751851051,502.830743569739,504.008651228698,508.527097220055,490.313536634816,514.758190598884,489.644244223933,485.847671548335,467.441470982094,465.608228067669,476.621113297512,484.954425069109,490.573236607254,480.207866241048,470.798223980964,477.334257190672,474.32048251377,478.675948631178,494.654589850079,482.632641646187,512.300800700795,534.588503481687,457.024701663556,454.933675665563,477.735639919478,484.338531045203,513.36929098213,539.917256091039,551.010178064513,523.11431507428,600.588715915436,582.812708504183,546.801778480096,548.73148279398,596.678446396334,593.07090219163,590.950936770758,597.93018407855,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,741.963266012409,760.612814045979,747.579215390419,797.469048380465,813.399228976152,894.146082337317,997.775596134128,1078.83856454205,918.819400774895,914.219549287986,995.038198865609,1082.68534523696,1153.82836616714,1156.80375701662,1206.01224295297,1372.27582087391,1470.08941851089,1650.13842490582,1661.16387042313,1510.63388552897,1554.12273991655,1831.05473666063,1784.39349262837,1761.47811246976,1719.89782492162,1621.48721933028,1546.68161434978,2002.52380151902,2431.8825399228,2039.05416354089,2109.68038365876,1949.17275841106,2009.21836928745,1872.470258716,1844.49040098632,1932.9096848522,2058.5975160129,2006.29854264279,2107.36633776962,1946.64616611144,2087.21166355563,1994.71559838324,1943.8454359303,1970.48412753302,..,..,..,..,..,..,..
Hungary,HUN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,1426.89965988154,1447.93795406917,1476.04957576901,1506.99949248305,1607.81593989857,1730.16286657555,1836.34975211567,1880.53879751183,2039.36702787706,2101.98707475722,2173.24696824874,2311.17336626071,2428.82933004233,2674.05933388502,2638.20496943616,2646.30418736711,2630.04292069865,2630.75848147711,2594.3947792326,2697.39414581516,2794.25194387341,2787.68417178994,2894.82745315277,2863.97624042761,2874.89580668972,2774.4920275597,2642.9225711917,2423.17944795142,2481.44841194174,2406.68835208692,2503.0778011156,2572.97436059569,2527.30162598734,2502.20404672641,2490.71260352839,2448.14033846536,2512.67485022934,2520.1524657709,2580.20749584977,2579.29172092696,2731.03970282733,2713.25708419014,2658.03637311079,2636.64677330211,2478.10169965029,2568.94899141732,2500.32135857711,2365.55369652841,2271.94720512779,2314.49643377954,2432.75179142028,..,..,..,..,..,..
Iceland,ISL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3082.71156321551,2916.70623195125,3028.29836932086,3279.60226874869,3306.81595699084,3444.55134539176,3639.77092601115,3594.36178937465,3924.13443976813,3553.47668523718,4231.99209540301,4378.31031839222,4403.96964669093,5268.96574461772,5132.19707354246,5071.63534101909,5085.58100238924,5602.87016623159,5710.71008378926,6515.05969388885,6560.99816777565,7178.86936361076,7076.20798768494,7254.2862809471,7531.26996254869,7334.90192829477,7605.56377991611,7857.45488267666,7882.47377272363,7983.03750810751,8907.79198354956,8054.3567225375,7755.39441577893,8249.53644895251,8293.41292604719,8255.76891441219,8847.78518198992,8584.10049865746,9036.65429652578,10038.3119247533,11091.5488700414,10589.466185677,10804.6417156193,10731.3286428273,10524.2507035888,10524.8774997135,12734.0066231706,14746.0313384644,16353.8312739829,16911.07978361,17023.1668244031,18157.598099143,17630.0714650968,18178.139014838,17916.1204205433,17478.8930368937,..,..,..,..,..,..
India,IND,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,267.347562084325,267.308741782678,268.60274134544,272.713551754818,275.907783449571,280.447908915716,281.947670825747,279.380856457616,285.537779387628,286.163833111389,293.741758467434,298.083940563392,300.702227468504,306.066707101264,314.898045822356,318.867320406708,323.883124469127,334.256824699091,342.700995958103,350.075733460848,357.366762834635,363.078344788493,364.514499446781,371.225914127569,385.09185736623,389.426516032456,397.378185506455,399.498829204299,414.96249255415,417.287588979865,416.014440832226,421.270490829666,424.294344834093,439.703004540807,449.76585702652,466.138261080584,485.099628652313,501.559636179128,544.626597293667,561.653405869891,577.994426290311,599.155619780044,605.794037758373,636.57183398644,..,..,..,..,..,..,..
Indonesia,IDN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,297.306095973108,301.463065004681,307.182723873561,310.419900306538,314.727588375119,320.926655486794,347.979866877049,363.573642824806,371.563203693214,377.788377684816,388.391921033759,388.930203028474,387.182521114207,393.593247163461,398.985214500267,431.259720790978,436.73555828073,440.246843519121,456.771660547817,543.775068917457,560.588431462948,574.565228278251,620.802493947326,611.795034978233,664.4369293251,678.317823865727,691.002293566809,666.370628496115,688.373382969353,735.913424135469,742.970692568006,760.16772621768,752.112878959136,791.090848617215,794.410007627929,802.354528572173,788.072648620917,793.100056523183,845.99724380826,877.075612944877,833.562770291426,853.21074500617,863.821360815284,883.921509289319,..,..,..,..,..,..,..
"Iran, Islamic Rep.",IRN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,566.938577057122,541.467041304167,667.831273051355,771.972556509165,813.737932546551,898.43604259504,974.920840969041,913.739959869092,999.747966714419,984.691248003506,1066.12086778003,1197.44840787737,981.406810456798,1095.49765494936,1136.04387182625,1099.17255212381,1078.86782031458,1063.70784187413,1208.4929764973,1229.97390706333,1332.4751762014,1376.35722166867,1458.48333295688,1596.02544341526,1647.24659209893,1567.16285320156,1730.50206340063,1739.32156644683,1947.83011803467,1874.67168150408,2008.65492391614,2051.78869444825,2094.26888123322,2256.46266837197,2475.08779987255,2557.76384514745,2676.59955616535,2837.18442861713,2800.51559391298,2769.46356726239,2791.10767649782,2869.33253177881,2889.109213894,3060.38641403018,..,..,..,..,..,..,..
Iraq,IRQ,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,391.525502559368,404.481426339956,424.850386562259,447.159943076691,521.129002593932,624.513130066059,625.487168693392,690.701921002921,798.736370405639,712.144596329047,684.782415979932,690.572283350607,811.055779991608,836.490437773972,946.277811237951,1000.44268412781,971.936643941787,1146.89014820869,1235.17408885538,1150.65393972701,891.912426408471,1288.23028527274,1627.89160503457,1789.28406413561,1666.75269098117,1617.87652865387,1866.09158696633,1290.695218892,967.352161719066,1104.93255286745,1199.02245431275,1107.08171636346,988.997213164942,991.917750652717,981.726138414954,908.575245433896,909.175485634068,968.350938476536,1137.03460068228,1261.22046291677,1335.73818062994,1438.17556418605,1488.56127507803,1437.90062573904,..,..,..,..,..,..,..
Ireland,IRL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1318.81248674256,1396.4661521031,1412.72967683927,1453.96210541076,1522.19497305123,1511.90491085393,1629.5918720576,1767.42510637565,1881.14935432423,1974.58885308509,2023.63107616874,2245.32344045053,2194.5130645241,2238.47178340543,2268.08988047809,2083.99492091361,2110.191936505,2203.82152214978,2178.72097563906,2534.3386439422,2413.15635255509,2392.95395308427,2356.89425669861,2336.18355836609,2346.17852958154,2438.43839684891,2503.49889397094,2608.80658136296,2592.838648162,2655.24497373832,2820.41016808889,2827.84449817287,2775.21800344534,2813.7104646445,2941.61324158461,2951.91309342806,3122.33560869936,3255.49845121525,3417.56852702187,3544.38761623166,3626.74716057663,3713.51386863164,3661.32224061006,3515.09450344437,3558.0859413964,3503.64286377074,3424.16085207967,3416.03094562283,3293.88463505425,3149.5651406995,3152.00360514061,2865.37473985193,2853.0648654983,2814.9826896226,2741.5748839566,2819.87585169324,..,..,..,..,..,..
Isle of Man,IMN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,1870.1091560769,1756.33100381194,2368.43685173886,1732.93337281611,2032.76439942113,1832.14803283329,1786.48768336562,1849.39918699187,2005.81352350766,2017.27694687984,1840.73533872599,1958.31704291739,1793.92204628502,1828.53907189228,1788.99669265296,2102.24587113282,2278.47928587778,2451.74583520937,2488.92341744135,2460.46545064378,2324.53930086886,2580.9693538942,2634.6740163467,2738.39970364882,2796.2515779982,2801.2083626142,2881.12834132968,2885.72651147211,2737.73665306122,2899.42661790428,2973.04270849511,2862.79573820396,2949.30041705906,2821.99691584667,2661.44918543744,2882.39902462537,2898.15336833749,3129.12776379159,2873.87610879555,3042.43402067265,2980.17615699606,3067.74249415334,2870.0987654321,2762.50593376097,2777.87532368349,..,..,..,..,..,..
Italy,ITA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,794.816044717399,890.688346111265,1007.04834663111,1119.72317177866,1221.73080588714,1316.46285381488,1431.0744873284,1551.51917278665,1698.42756042697,1832.49991828227,2026.21747487312,1949.14872333929,2050.73787711576,2175.58754564221,2212.20669215371,2106.07874846993,2264.05718699758,2204.17980666785,2247.56551683966,2340.04203541587,2318.42730013811,2265.93108965354,2206.54273410646,2203.86418771745,2253.71892374528,2284.81129783538,2311.54807247948,2407.25635314456,2462.79677752614,2566.10892465158,2583.88807748482,2645.67323732766,2627.34000777188,2611.99043754026,2578.46597846012,2799.37576154289,2796.15473585155,2834.4029460732,2912.94736525428,2957.31148591361,3012.19499987601,3020.62119454278,3037.2669647055,3168.52902114021,3169.93264162306,3214.67412061146,3175.79987086883,3149.57655346296,3087.5663310273,2869.92071205584,2930.58852412547,2828.40489139601,2709.29772810307,2579.47254262663,2414.48400158318,2481.75464546017,..,..,..,..,..,..
Jamaica,JAM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,1055.74544933232,1325.15300329856,1482.76899894152,1366.42708124303,1322.34707860232,1183.21850410461,1141.60976613111,1172.30470729184,1198.07631715167,1053.45474166131,1056.96108326153,1024.49708199683,881.075037361312,869.852456265633,738.361214467076,743.048938475467,757.471162751537,767.757798456944,957.272087287348,1150.7177359735,1145.83846623395,1195.4826543337,1187.69145566882,1199.07837333931,1263.82116307936,1318.95884947849,1305.95600317967,1344.27917944677,1369.31154106637,1436.43156396697,1430.14222871598,1324.66096241036,1371.58407020201,1379.41377980394,1355.28357664234,1510.59789850037,1511.5866498039,1265.6257357913,1080.15339939102,951.409446980997,1009.34806640783,974.464556135403,1006.69812607785,976.858146237901,..,..,..,..,..,..,..
Japan,JPN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,867.20309818057,971.998192546914,1013.25762379784,1147.29273201251,1272.48055271767,1374.52865689317,1491.02770836916,1735.12322910722,1939.41636059439,2214.06141715337,2480.75269576318,2531.08853609847,2667.04674963615,2947.08399643077,2924.24571086218,2734.1232645891,2876.698816227,2899.6750210763,2897.96048314812,3043.52750884459,2949.50393383958,2864.05217531722,2839.86520087779,2822.74098753636,3016.18168266949,3003.17387886161,3020.80912398545,3044.66371478426,3243.60457830932,3352.00593163185,3552.8585820956,3574.00592914072,3644.19475989552,3655.96684264073,3844.28667976801,3934.9595606988,4008.4762359153,4041.16767018095,3955.62762658228,4011.22477908253,4083.83169745276,4008.26803199396,3991.97756679352,3953.18450805681,4078.21054155807,4062.97904878182,4053.88343735824,4012.65424488871,3858.43452050944,3678.51113263099,3893.26660420083,3610.81216900174,3537.3631698125,3567.62935383891,3470.76312894811,3428.55721600428,..,..,..,..,..,..
Jordan,JOR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,272.132934407772,286.439520086543,315.481643548207,323.365384375926,364.652773878512,456.074849989167,454.499736390621,542.891306990012,541.662252357241,640.162708363383,769.152531370823,841.196399488985,876.469119525884,924.89523091935,902.538400133791,931.186146359194,950.713647103902,906.109590757341,874.286514442686,918.133435486476,899.87881908037,955.752957701085,896.299445039329,915.437231045015,937.385946171169,932.503853916289,929.917814367058,943.037737852639,923.699966254312,949.865446427961,923.306719454863,951.545966780717,952.020928827119,1114.30474060171,1157.95786035165,1143.87870111008,1152.45927846671,1078.16702669255,1081.923670926,978.203386856867,922.098778288727,970.318158439043,907.079499546425,917.118987238449,..,..,..,..,..,..,..
Kazakhstan,KAZ,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4492.85307071201,4555.56215399116,4796.14425246645,4006.14144523497,3600.82519466713,3303.138804835,2911.2821375629,2575.55268691547,2610.01974569456,2406.25730571863,2397.20233496864,2324.54766970862,2674.25567408944,2891.09283447824,3383.07467722606,3358.97112232372,4012.78481273131,4267.99306027722,4428.08693296507,3944.28826715414,4234.8510636525,4670.82095151101,4398.94414572576,4786.59275535027,4434.63912123152,..,..,..,..,..,..,..
Kenya,KEN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,451.787775784369,455.6002888177,450.896724882287,450.989157505337,445.150663329969,449.724955374682,454.591459036469,451.009612978458,449.91258576922,449.197040445927,444.517509802876,435.732800581135,426.790008116425,434.810601239303,437.102978616877,459.087475075839,461.227612184784,456.49127899038,457.222836903874,451.51150026972,445.035367429862,442.239383276054,439.219952910553,430.639934505131,437.930061033271,440.892054749135,433.613184269875,437.403423045605,434.808419871877,437.965932079084,431.981466224602,426.016390381701,423.714057307839,433.506475481158,436.927071767601,443.165415191607,440.465123513103,443.540136123899,456.949545347615,464.413403312685,461.465686327868,454.835750446137,468.636589650972,505.996512253099,..,..,..,..,..,..,..
Kiribati,KIR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.2492333618808,..,..,..,..,..,..,..,..,..,..,..,..,..,88.3997436407434,86.6560513003824,105.998452422595,113.953030632647,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,1310.88074574743,1325.18861252788,1320.44211402128,1348.71672196668,1367.70922934116,1427.66182310038,1482.91115184959,1572.12612564751,1660.56215517728,1737.78192304276,1758.34596688137,1808.828442106,1846.06736439604,1861.57066471036,1907.01419795472,1848.50077447731,1755.23687947175,1762.39152041199,1730.6395191259,1637.11361969761,1538.33440300379,1323.61103741261,1198.58202585255,1080.20496266124,1005.61052588246,874.164647832982,824.476523961236,762.509632043727,809.832580119104,859.907930009222,880.537148215479,838.303622625603,850.75566103318,863.673600266973,892.557895868114,895.854127809317,756.811156454373,829.730701296163,815.389379712252,770.129953187197,567.345705851875,574.788761482668,435.154656130287,475.347569516597,..,..,..,..,..,..,..
"Korea, Rep.",KOR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,516.110749286312,551.258116376802,632.250968964772,675.274108644272,693.338047900093,758.243819417609,866.020804522271,935.264924017124,1063.67794458371,1082.19259504076,1046.41413344253,1095.50331543592,1168.98065399139,1257.11647560078,1302.10237068585,1477.31277245508,1579.66574639329,1761.0147992992,1857.29832087125,2167.33960770932,2306.64347206365,2534.34102827464,2814.18823120312,2958.40772966166,3210.13203581905,3454.85485115206,3726.15776616316,3377.63507431097,3708.70521294343,4002.67128368549,4033.31896845449,4170.47614661985,4233.4873245883,4332.6677414717,4364.21909084115,4412.52711800821,4564.98783020283,4629.77792060244,4649.76574209758,5045.48774882698,5216.58780873474,5248.51989108414,5231.6754603358,5289.27583193211,5413.34785665856,..,..,..,..,..,..
Kosovo,XKX,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,908.608823529412,1117.87292626064,1112.34733979122,1170.28928079574,1176.06425354125,1140.68695845889,1143.45846786575,1179.56864066311,1267.74210347703,1381.95738341866,1405.04088574518,1411.47292015634,1310.4001646832,1296.69597721159,1219.32665515942,..,..,..,..,..,..,..
Kuwait,KWT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,7665.83525222284,7938.5856385239,7871.59673998138,7082.79812388162,6343.79505248477,6475.62498503499,6582.53617239655,6763.30303260535,8046.17086793454,7637.81745915773,7154.79311959559,7604.29838502132,7722.31519206075,7626.5690161305,8083.57681017105,8288.6723913416,8523.40328307157,9914.44578224439,11260.0968278649,4347.33958527215,1325.06570924882,..,..,..,9210.97921610654,8941.8929003023,8592.11042550915,9168.63385871278,9232.40122932382,9151.98058992051,9497.47417477427,9612.8570499361,10131.4468830408,10619.6333738999,11576.8374184432,10811.6276924127,10489.0104974948,10810.8064352167,11134.2582401319,10721.4851912708,10221.1957245678,11105.9810944168,9906.50020332454,9178.89052081327,..,..,..,..,..,..,..
Kyrgyz Republic,KGZ,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1704.81462925852,1520.61452639125,1102.74726491562,856.894414063365,618.866691767624,522.797342338391,595.712773312592,552.179754705732,578.914866848396,498.408189405834,473.37926669933,435.876119795353,485.288636864568,511.252354609085,497.868630869591,498.542788517414,485.418902345547,560.618214258598,593.94645308064,535.816878123084,505.402265092972,600.285242809995,737.22642317021,690.317679558011,650.40150801131,..,..,..,..,..,..,..
Lao PDR,LAO,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
